english	translation	category	sub_category	source
Adamant javelin(p)	精金标枪 (毒)	name	item	Adamant javelin(p)
Rune javelin(p)	符文标枪 (毒)	name	item	Rune javelin(p)
Crossbow	弩	name	item	Crossbow
Longbow	长弓	name	item	Longbow
Shortbow	短弓	name	item	Shortbow
Oak shortbow	橡木短弓	name	item	Oak shortbow
Oak longbow	橡木长弓	name	item	Oak longbow
Willow longbow	柳木长弓	name	item	Willow longbow
Willow shortbow	柳木短弓	name	item	Willow shortbow
Maple longbow	枫木长弓	name	item	Maple longbow
Maple shortbow	枫木短弓	name	item	Maple shortbow
Yew longbow	紫杉长弓	name	item	Yew longbow
Yew shortbow	紫杉短弓	name	item	Yew shortbow
Magic longbow	魔法长弓	name	item	Magic longbow
Magic shortbow	魔法短弓	name	item	Magic shortbow
Iron knife	铁制飞刀	name	item	Iron knife
Bronze knife	青铜飞刀	name	item	Bronze knife
Steel knife	钢制飞刀	name	item	Steel knife
Mithril knife	秘银飞刀	name	item	Mithril knife
Adamant knife	精金飞刀	name	item	Adamant knife
Rune knife	符文飞刀	name	item	Rune knife
Black knife	黑铁飞刀	name	item	Black knife
Bronze knife(p)	青铜飞刀 (毒)	name	item	Bronze knife(p)
Iron knife(p)	铁制飞刀 (毒)	name	item	Iron knife(p)
Steel knife(p)	钢制飞刀 (毒)	name	item	Steel knife(p)
Mithril knife(p)	秘银飞刀 (毒)	name	item	Mithril knife(p)
Black knife(p)	黑铁飞刀 (毒)	name	item	Black knife(p)
Adamant knife(p)	精金飞刀 (毒)	name	item	Adamant knife(p)
Rune knife(p)	符文飞刀 (毒)	name	item	Rune knife(p)
Bronze bolts	青铜弩箭	name	item	Bronze bolts
Bronze bolts (p)	青铜弩箭 (毒)	name	item	Bronze bolts (p)
Opal bolts	蛋白石弩箭	name	item	Opal bolts
Pearl bolts	珍珠弩箭	name	item	Pearl bolts
Barbed bolts	倒钩弩箭	name	item	Barbed bolts
Bronze arrow	青铜箭	name	item	Bronze arrow
Bronze arrow(p)	青铜箭 (毒)	name	item	Bronze arrow(p)
Iron arrow	铁箭	name	item	Iron arrow
Iron arrow(p)	铁箭 (毒)	name	item	Iron arrow(p)
Steel arrow	钢箭	name	item	Steel arrow
Steel arrow(p)	钢箭 (毒)	name	item	Steel arrow(p)
Mithril arrow	秘银箭	name	item	Mithril arrow
Mithril arrow(p)	秘银箭 (毒)	name	item	Mithril arrow(p)
Adamant arrow	精金箭	name	item	Adamant arrow
Adamant arrow(p)	精金箭 (毒)	name	item	Adamant arrow(p)
Rune arrow	符文箭	name	item	Rune arrow
Rune arrow(p)	符文箭 (毒)	name	item	Rune arrow(p)
Bronze fire arrow (lit)	青铜火箭 (已点燃)	name	item	Bronze fire arrow (lit)
Worm	蠕虫	name	item	Worm
Throwing rope	投掷绳	name	item	Throwing rope
Knife	刀	name	item	Knife
Bear fur	熊皮	name	item	Bear fur
Silk	丝绸	name	item	Silk
Spade	铲子	name	item	Spade
Rope	绳子	name	item	Rope
Flyer	传单	name	item	Flyer
Grey wolf fur	灰狼皮	name	item	Grey wolf fur
Plank	木板	name	item	Plank
Christmas cracker	圣诞拉炮	name	item	Christmas cracker
Skull	头骨	name	item	Skull
Tile	瓷砖	name	item	Tile
Rock	岩石	name	item	Rock
Papyrus	莎草纸	name	item	Papyrus
Charcoal	木炭	name	item	Charcoal
Machete	砍刀	name	item	Machete
Cooking pot	烹饪锅	name	item	Cooking pot
Disk of returning	回归圆盘	name	item	Disk of returning
Brass key	黄铜钥匙	name	item	Brass key
Tooth half of key	钥匙的齿部	name	item	Tooth half of key
Loop half of key	钥匙的环部	name	item	Loop half of key
Crystal key	水晶钥匙	name	item	Crystal key
Muddy key	泥泞钥匙	name	item	Muddy key
Sinister key	邪恶之钥	name	item	Sinister key
White apron	白色围裙	name	item	White apron
Red cape	红斗篷	name	item	Red cape
Brass necklace	黄铜项链	name	item	Brass necklace
Blue skirt	蓝色长裙	name	item	Blue skirt
Pink skirt	粉色长裙	name	item	Pink skirt
Black skirt	黑色长裙	name	item	Black skirt
Wizard hat	法师帽	name	item	Wizard hat
Black cape	黑斗篷	name	item	Black cape
Blue cape	蓝斗篷	name	item	Blue cape
Yellow cape	黄斗篷	name	item	Yellow cape
Right eye patch	右眼罩	name	item	Right eye patch
Green cape	绿斗篷	name	item	Green cape
Purple cape	紫斗篷	name	item	Purple cape
Orange cape	橙斗篷	name	item	Orange cape
Zamorak monk bottom	扎莫拉克僧侣裤	name	item	Zamorak monk bottom
Zamorak monk top	扎莫拉克僧侣上衣	name	item	Zamorak monk top
Bunny ears	兔耳	name	item	Bunny ears
Red partyhat	红色派对帽	name	item	Red partyhat
Yellow partyhat	黄色派对帽	name	item	Yellow partyhat
Blue partyhat	蓝色派对帽	name	item	Blue partyhat
Green partyhat	绿色派对帽	name	item	Green partyhat
Purple partyhat	紫色派对帽	name	item	Purple partyhat
White partyhat	白色派对帽	name	item	White partyhat
Santa hat	圣诞帽	name	item	Santa hat
Cape of legends	传奇斗篷	name	item	Cape of legends
Green halloween mask	绿色万圣节面具	name	item	Green halloween mask
Blue halloween mask	蓝色万圣节面具	name	item	Blue halloween mask
Red halloween mask	红色万圣节面具	name	item	Red halloween mask
Leather gloves	皮革手套	name	item	Leather gloves
Leather boots	皮靴	name	item	Leather boots
Leather vambraces	皮护臂	name	item	Leather vambraces
Green d'hide vambraces	绿龙皮护臂	name	item	Green d'hide vambraces
Iron platelegs	铁制腿甲	name	item	Iron platelegs
Steel platelegs	钢制腿甲	name	item	Steel platelegs
Mithril platelegs	秘银腿甲	name	item	Mithril platelegs
Adamant platelegs	精金腿甲	name	item	Adamant platelegs
Bronze platelegs	青铜腿甲	name	item	Bronze platelegs
Black platelegs	黑铁腿甲	name	item	Black platelegs
Rune platelegs	符文腿甲	name	item	Rune platelegs
Iron plateskirt	铁制裙甲	name	item	Iron plateskirt
Steel plateskirt	钢制裙甲	name	item	Steel plateskirt
Mithril plateskirt	秘银裙甲	name	item	Mithril plateskirt
Bronze plateskirt	青铜裙甲	name	item	Bronze plateskirt
Black plateskirt	黑铁裙甲	name	item	Black plateskirt
Adamant plateskirt	精金裙甲	name	item	Adamant plateskirt
Rune plateskirt	符文裙甲	name	item	Rune plateskirt
Leather chaps	皮裤	name	item	Leather chaps
Studded chaps	铆钉皮裤	name	item	Studded chaps
Green d'hide chaps	绿龙皮裤	name	item	Green d'hide chaps
Iron chainbody	铁制链甲	name	item	Iron chainbody
Bronze chainbody	青铜链甲	name	item	Bronze chainbody
Steel chainbody	钢制链甲	name	item	Steel chainbody
Black chainbody	黑铁链甲	name	item	Black chainbody
Mithril chainbody	秘银链甲	name	item	Mithril chainbody
Adamant chainbody	精金链甲	name	item	Adamant chainbody
Rune chainbody	符文链甲	name	item	Rune chainbody
Iron platebody	铁制胸甲	name	item	Iron platebody
Bronze platebody	青铜胸甲	name	item	Bronze platebody
Steel platebody	钢制胸甲	name	item	Steel platebody
Mithril platebody	秘银胸甲	name	item	Mithril platebody
Adamant platebody	精金胸甲	name	item	Adamant platebody
Black platebody	黑铁胸甲	name	item	Black platebody
Rune platebody	符文胸甲	name	item	Rune platebody
Leather body	皮甲	name	item	Leather body
Hardleather body	硬皮甲	name	item	Hardleather body
Studded body	铆钉皮甲	name	item	Studded body
Green d'hide body	绿龙皮甲	name	item	Green d'hide body
Iron med helm	铁制中盔	name	item	Iron med helm
Bronze med helm	青铜中盔	name	item	Bronze med helm
Steel med helm	钢制中盔	name	item	Steel med helm
Mithril med helm	秘银中盔	name	item	Mithril med helm
Adamant med helm	精金中盔	name	item	Adamant med helm
Rune med helm	符文中盔	name	item	Rune med helm
Dragon med helm	龙金中盔	name	item	Dragon med helm
Black med helm	黑铁中盔	name	item	Black med helm
Iron full helm	铁制头盔	name	item	Iron full helm
Bronze full helm	青铜头盔	name	item	Bronze full helm
Steel full helm	钢制头盔	name	item	Steel full helm
Mithril full helm	秘银头盔	name	item	Mithril full helm
Adamant full helm	精金头盔	name	item	Adamant full helm
Rune full helm	符文头盔	name	item	Rune full helm
Black full helm	黑铁头盔	name	item	Black full helm
Leather cowl	皮帽	name	item	Leather cowl
Coif	头巾	name	item	Coif
Wooden shield	木盾	name	item	Wooden shield
Bronze sq shield	青铜方盾	name	item	Bronze sq shield
Iron sq shield	铁制方盾	name	item	Iron sq shield
Steel sq shield	钢制方盾	name	item	Steel sq shield
Black sq shield	黑铁方盾	name	item	Black sq shield
Mithril sq shield	秘银方盾	name	item	Mithril sq shield
Adamant sq shield	精金方盾	name	item	Adamant sq shield
Rune sq shield	符文方盾	name	item	Rune sq shield
Dragon sq shield	龙金方盾	name	item	Dragon sq shield
Bronze kiteshield	青铜鸢盾	name	item	Bronze kiteshield
Iron kiteshield	铁鸢盾	name	item	Iron kiteshield
Steel kiteshield	钢鸢盾	name	item	Steel kiteshield
Black kiteshield	黑铁鸢盾	name	item	Black kiteshield
Mithril kiteshield	秘银鸢盾	name	item	Mithril kiteshield
Adamant kiteshield	精金鸢盾	name	item	Adamant kiteshield
Rune kiteshield	符文鸢盾	name	item	Rune kiteshield
Iron dagger	铁制匕首	name	item	Iron dagger
Bronze dagger	青铜匕首	name	item	Bronze dagger
Steel dagger	钢制匕首	name	item	Steel dagger
Mithril dagger	秘银匕首	name	item	Mithril dagger
Adamant dagger	精金匕首	name	item	Adamant dagger
Rune dagger	符文匕首	name	item	Rune dagger
Dragon dagger	龙金匕首	name	item	Dragon dagger
Black dagger	黑铁制匕首	name	item	Black dagger
Iron dagger(p)	铁制匕首 (毒)	name	item	Iron dagger(p)
Bronze dagger(p)	青铜匕首 (毒)	name	item	Bronze dagger(p)
Steel dagger(p)	钢制匕首 (毒)	name	item	Steel dagger(p)
Mithril dagger(p)	秘银匕首 (毒)	name	item	Mithril dagger(p)
Adamant dagger(p)	精金匕首 (毒)	name	item	Adamant dagger(p)
Rune dagger(p)	符文匕首 (毒)	name	item	Rune dagger(p)
Dragon dagger(p)	龙金匕首 (毒)	name	item	Dragon dagger(p)
Black dagger(p)	黑铁制匕首 (毒)	name	item	Black dagger(p)
Poisoned dagger(p)	毒匕首 (毒)	name	item	Poisoned dagger(p)
Bronze spear	青铜长矛	name	item	Bronze spear
Iron spear	铁制长矛	name	item	Iron spear
Steel spear	钢制长矛	name	item	Steel spear
Mithril spear	秘银长矛	name	item	Mithril spear
Adamant spear	精金长矛	name	item	Adamant spear
Rune spear	符文长矛	name	item	Rune spear
Dragon spear	龙金长矛	name	item	Dragon spear
Bronze spear(p)	青铜长矛 (毒)	name	item	Bronze spear(p)
Iron spear(p)	铁制长矛 (毒)	name	item	Iron spear(p)
Steel spear(p)	钢制长矛 (毒)	name	item	Steel spear(p)
Mithril spear(p)	秘银长矛 (毒)	name	item	Mithril spear(p)
Adamant spear(p)	精金长矛 (毒)	name	item	Adamant spear(p)
Rune spear(p)	符文长矛 (毒)	name	item	Rune spear(p)
Dragon spear(p)	龙金长矛 (毒)	name	item	Dragon spear(p)
Bronze pickaxe	青铜镐	name	item	Bronze pickaxe
Iron pickaxe	铁镐	name	item	Iron pickaxe
Steel pickaxe	钢镐	name	item	Steel pickaxe
Adamant pickaxe	精金镐	name	item	Adamant pickaxe
Mithril pickaxe	秘银镐	name	item	Mithril pickaxe
Rune pickaxe	符文镐	name	item	Rune pickaxe
Bronze sword	青铜剑	name	item	Bronze sword
Iron sword	铁剑	name	item	Iron sword
Steel sword	钢剑	name	item	Steel sword
Black sword	黑铁剑	name	item	Black sword
Mithril sword	秘银剑	name	item	Mithril sword
Adamant sword	精金剑	name	item	Adamant sword
Rune sword	符文剑	name	item	Rune sword
Bronze longsword	青铜长剑	name	item	Bronze longsword
Iron longsword	铁制长剑	name	item	Iron longsword
Steel longsword	钢制长剑	name	item	Steel longsword
Black longsword	黑铁长剑	name	item	Black longsword
Mithril longsword	秘银长剑	name	item	Mithril longsword
Adamant longsword	精金长剑	name	item	Adamant longsword
Rune longsword	符文长剑	name	item	Rune longsword
Dragon longsword	龙金长剑	name	item	Dragon longsword
Bronze 2h sword	青铜双手剑	name	item	Bronze 2h sword
Iron 2h sword	铁制双手剑	name	item	Iron 2h sword
Steel 2h sword	钢制双手剑	name	item	Steel 2h sword
Black 2h sword	黑铁双手剑	name	item	Black 2h sword
Mithril 2h sword	秘银双手剑	name	item	Mithril 2h sword
Adamant 2h sword	精金双手剑	name	item	Adamant 2h sword
Rune 2h sword	符文双手剑	name	item	Rune 2h sword
Bronze scimitar	青铜弯刀	name	item	Bronze scimitar
Iron scimitar	铁制弯刀	name	item	Iron scimitar
Steel scimitar	钢制弯刀	name	item	Steel scimitar
Black scimitar	黑铁制弯刀	name	item	Black scimitar
Mithril scimitar	秘银弯刀	name	item	Mithril scimitar
Adamant scimitar	精金弯刀	name	item	Adamant scimitar
Rune scimitar	符文弯刀	name	item	Rune scimitar
Iron warhammer	铁制战锤	name	item	Iron warhammer
Bronze warhammer	青铜战锤	name	item	Bronze warhammer
Steel warhammer	钢制战锤	name	item	Steel warhammer
Black warhammer	黑铁制战锤	name	item	Black warhammer
Mithril warhammer	秘银战锤	name	item	Mithril warhammer
Adamant warhammer	精金战锤	name	item	Adamant warhammer
Rune warhammer	符文战锤	name	item	Rune warhammer
Iron axe	铁斧	name	item	Iron axe
Bronze axe	青铜斧	name	item	Bronze axe
Steel axe	钢斧	name	item	Steel axe
Mithril axe	秘银斧	name	item	Mithril axe
Adamant axe	精金斧	name	item	Adamant axe
Rune axe	符文斧	name	item	Rune axe
Black axe	黑铁斧	name	item	Black axe
Iron battleaxe	铁制战斧	name	item	Iron battleaxe
Steel battleaxe	钢制战斧	name	item	Steel battleaxe
Black battleaxe	黑铁战斧	name	item	Black battleaxe
Mithril battleaxe	秘银战斧	name	item	Mithril battleaxe
Adamant battleaxe	精金战斧	name	item	Adamant battleaxe
Rune battleaxe	符文战斧	name	item	Rune battleaxe
Bronze battleaxe	青铜战斧	name	item	Bronze battleaxe
Dragon battleaxe	龙金战斧	name	item	Dragon battleaxe
Staff	法杖	name	item	Staff
Staff of air	风元素法杖	name	item	Staff of air
Staff of water	水元素法杖	name	item	Staff of water
Staff of earth	土元素法杖	name	item	Staff of earth
Staff of fire	火元素法杖	name	item	Staff of fire
Magic staff	魔法杖	name	item	Magic staff
Battlestaff	战杖	name	item	Battlestaff
Fire battlestaff	火元素战杖	name	item	Fire battlestaff
Water battlestaff	水元素战杖	name	item	Water battlestaff
Air battlestaff	风元素战杖	name	item	Air battlestaff
Earth battlestaff	土元素战杖	name	item	Earth battlestaff
Mystic fire staff	神秘火元素法杖	name	item	Mystic fire staff
Mystic water staff	神秘水元素法杖	name	item	Mystic water staff
Mystic air staff	神秘风元素法杖	name	item	Mystic air staff
Mystic earth staff	神秘土元素法杖	name	item	Mystic earth staff
Iban's staff	伊班的法杖	name	item	Iban's staff
Farmer's fork	农夫的叉	name	item	Farmer's fork
Halberd	戟	name	item	Halberd
Warhammer	战锤	name	item	Warhammer
Javelin	标枪	name	item	Javelin
Scythe	镰刀	name	item	Scythe
Iron mace	铁制钉锤	name	item	Iron mace
Bronze mace	青铜钉锤	name	item	Bronze mace
Steel mace	钢制钉锤	name	item	Steel mace
Black mace	黑铁制钉锤	name	item	Black mace
Mithril mace	秘银钉锤	name	item	Mithril mace
Adamant mace	精金钉锤	name	item	Adamant mace
Rune mace	符文钉锤	name	item	Rune mace
Dragon mace	龙金钉锤	name	item	Dragon mace
Rune essence	符文精华	name	item	Rune essence
Air talisman	风护符	name	item	Air talisman
Earth talisman	大地护符	name	item	Earth talisman
Fire talisman	火护符	name	item	Fire talisman
Water talisman	水护符	name	item	Water talisman
Body talisman	躯体护符	name	item	Body talisman
Mind talisman	心智护符	name	item	Mind talisman
Blood talisman	血护符	name	item	Blood talisman
Chaos talisman	混沌护符	name	item	Chaos talisman
Cosmic talisman	宇宙护符	name	item	Cosmic talisman
Death talisman	死亡护符	name	item	Death talisman
Law talisman	律法护符	name	item	Law talisman
Auto-weed	自动除草器	name	item	Auto-weed
Soul talisman	灵魂护符	name	item	Soul talisman
Nature talisman	自然护符	name	item	Nature talisman
Archery ticket	射箭票	name	item	Archery ticket
Sea slug	海蛞蝓	name	item	Sea slug
Damp sticks	湿树枝	name	item	Damp sticks
Dry sticks	干树枝	name	item	Dry sticks
Red bead	红珠子	name	item	Red bead
Yellow bead	黄珠子	name	item	Yellow bead
Black bead	黑珠子	name	item	Black bead
White bead	白珠子	name	item	White bead
Amulet of accuracy	精准护符	name	item	Amulet of accuracy
Orb of light	光法球	name	item	Orb of light
Oily cloth	油布	name	item	Oily cloth
Piece of railing	栏杆碎片	name	item	Piece of railing
Paladin's badge	圣骑士徽章	name	item	Paladin's badge
Witch's cat	女巫的猫	name	item	Witch's cat
Doll of iban	伊班玩偶	name	item	Doll of iban
Old journal	破旧的日记	name	item	Old journal
History of iban	伊班的历史	name	item	History of iban
Klank's gauntlets	克兰克的手套	name	item	Klank's gauntlets
Iban's dove	伊班的鸽子	name	item	Iban's dove
Amulet of othanian	奥萨尼安护符	name	item	Amulet of othanian
Amulet of doomion	杜米恩护符	name	item	Amulet of doomion
Amulet of holthion	霍尔西恩护符	name	item	Amulet of holthion
Iban's shadow	伊班的阴影	name	item	Iban's shadow
Dwarf brew	矮人酒	name	item	Dwarf brew
Iban's ashes	伊班的灰烬	name	item	Iban's ashes
Warrant	逮捕令	name	item	Warrant
Hangover cure	宿醉解药	name	item	Hangover cure
Ardougne teleport scroll	阿多尼城传送卷轴	name	item	Ardougne teleport scroll
Gas mask	防毒面具	name	item	Gas mask
A small key	一把小钥匙	name	item	A small key
A scruffy note	一张潦草的笔记	name	item	A scruffy note
Picture	图画	name	item	Picture
Logs	原木	name	item	Logs
Magic logs	魔法原木	name	item	Magic logs
